,Region,Country_Code,Country_or_area,City_Code,City,data_sources_UN,City_Definition,Latitude,Longitude,year,population
168,Africa,566,Nigeria,206379,Uyo,"Estimates for 1950, 1960, 1970, 1980, 1990 and 2000.",Urban Agglomeration,5.05127,7.9335,1950,5.781
169,Africa,566,Nigeria,22023,Warri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,5.51667,5.75,1950,16.222
170,Africa,566,Nigeria,22024,Zaria,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,11.11128,7.7227,1950,50.006
171,Africa,646,Rwanda,22404,Kigali,"Censuses of 1970, 1978, 1991, 2002 and 2012; Estimate for 1960; Sample Survey of 1996.",City Proper,-1.947364,30.057897,1950,19.83
172,Africa,686,Senegal,22439,Dakar,"Censuses of 1951, 1955, 1976, 1988, 2002 and 2013; Estimate for 1969; Sample Survey of 1961.",Urban Agglomeration,14.6937,-17.44406,1950,213.55
173,Africa,686,Senegal,204181,Rufisque,"Censuses of 1951, 1988, 2002 and 2013; Sample Survey of 1961.",City Proper,14.717168,-17.273316,1950,31.916
174,Africa,686,Senegal,22442,Thies,"Censuses of 1951, 1976, 1988, 2002 and 2013; Estimate for 1954; Sample Survey of 1961.",City Proper,14.8,-16.933333,1950,30.129
175,Africa,694,Sierra Leone,22445,Freetown,"Censuses of 1963, 1974, 1985, 2004 and 2015.",City Proper,8.484,-13.22994,1950,91.554
176,Africa,706,Somalia,204111,Berbera,"Estimates for 1972, 1984 and 2007.",Urban Agglomeration,10.43959,45.01432,1950,10.493
177,Africa,706,Somalia,204112,Hargeysa,"Estimates for 1963, 1982 and 2007.",Urban Agglomeration,9.56,44.065,1950,32.058
178,Africa,706,Somalia,204113,Kismaayo,"Estimates for 1963, 1972, 1982, 1984 and 2007.",City Proper,-0.366667,42.533333,1950,3.328
179,Africa,706,Somalia,22476,Merca,"Estimates for 1953, 1963, 1982 and 2007.",Urban Agglomeration,1.71594,44.77166,1950,30.738
180,Africa,706,Somalia,22477,Muqdisho (Mogadishu),"Census of 1975; Estimates for 1955, 1959, 1963, 1982, 1984 and 2001; Sample Survey of 2014; UN Estimates for 1991, 2007, 2007 and 2011.",Urban Agglomeration,2.041636,45.343492,1950,54.661
181,Africa,710,South Africa,22479,Bloemfontein,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.12106,26.214,1950,106.571
182,Africa,710,South Africa,22481,Cape Town,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-33.92584,18.42322,1950,618.051
183,Africa,710,South Africa,22482,Durban (Ethekwini),"Censuses of 1951, 1960, 1970, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.8579,31.0292,1950,483.99
184,Africa,710,South Africa,22483,East London (Buffalo City),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.01529,27.91162,1950,89.283
185,Africa,710,South Africa,22484,Ekurhuleni,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.25,28.33,1950,545.975
186,Africa,710,South Africa,22486,Johannesburg,"Censuses of 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.20227,28.04363,1950,910.55
187,Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.61678,30.39278,1950,89.712
188,Africa,710,South Africa,22498,Polokwane,"Censuses of 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-23.90448,29.46885,1950,12.279
189,Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.91799,25.57007,1950,192.444
190,Africa,710,South Africa,22501,Pretoria,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.74486,28.18783,1950,275.331
191,Africa,710,South Africa,22503,Rustenburg,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-25.66756,27.24208,1950,13.711
192,Africa,710,South Africa,23941,Soshanguve,"Censuses of 1996, 2001 and 2011; UN Estimate for 1951.",Urban Agglomeration,-25.47288,28.09919,1950,23.621
193,Africa,710,South Africa,22505,Vereeniging,"Censuses of 1951, 1960, 1970, 1985, 1996, 2001 and 2011.",Urban Agglomeration,-26.67313,27.92615,1950,116.696
194,Africa,710,South Africa,22507,West Rand,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.12,27.75,1950,207.707
195,Africa,710,South Africa,22508,Witbank,"Censuses of 1951, 1970, 1985, 1991, 1996, 2001 and 2011.",City Proper,-25.87133,29.23323,1950,15.4
196,Africa,728,South Sudan,22577,Juba,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,4.85165,31.58247,1950,6.249
197,Africa,729,Sudan,22573,Al Gadarif,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.03493,35.38344,1950,11.381
198,Africa,729,Sudan,22575,Al Obeid (Al Ubayyid),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,13.18416667,30.21666667,1950,43.673
199,Africa,729,Sudan,22579,Al-Khartum (Khartoum),"Censuses of 1956, 1973, 1983, 1993 and 2008.",Urban Agglomeration,15.55177,32.53241,1950,182.686
200,Africa,729,Sudan,22578,Kassala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,15.45099,36.39998,1950,30.312
201,Africa,729,Sudan,22582,Nyala,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,12.05,24.88333,1950,7.253
202,Africa,729,Sudan,22583,Port Sudan (Bur Sudan),"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,19.619521,37.21238,1950,40.845
203,Africa,729,Sudan,22585,Wad Medani,"Censuses of 1956, 1973, 1983, 1993 and 2008.",City Proper,14.40118,33.51989,1950,38.081
204,Africa,768,Togo,22628,Lomé,"Censuses of 1970, 1981 and 2010; Estimates for 1988 and 2005; Sample Survey of 1961.",Urban Agglomeration,6.13748,1.21227,1950,33.194
205,Africa,788,Tunisia,22644,Safaqis,"Censuses of 1956, 1966, 1975, 1984, 2004 and 2014.",Urban Agglomeration,34.748471,10.756162,1950,78.297
206,Africa,788,Tunisia,22646,Tunis,"Censuses of 1956, 1966, 1984, 1994, 2004 and 2014.",Urban Agglomeration,36.81897,10.16579,1950,471.983
207,Africa,800,Uganda,22744,Kampala,"Censuses of 1959, 1969, 1980, 1991 and 2014.",Urban Agglomeration,0.31628,32.58219,1950,95.368
208,Africa,834,United Republic of Tanzania,22893,Arusha,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-3.36667,36.68333,1950,6.069
209,Africa,834,United Republic of Tanzania,22894,Dar es Salaam,"Censuses of 1952, 1957, 1967, 1978, 1988, 2002 and 2012.",Urban Agglomeration,-6.82349,39.26951,1950,83.844
210,Africa,834,United Republic of Tanzania,22897,Mbeya,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-8.9,33.45,1950,3.77
211,Africa,834,United Republic of Tanzania,22898,Morogoro,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.81667,37.66667,1950,9.261
212,Africa,834,United Republic of Tanzania,22899,Mwanza,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-2.51667,32.9,1950,12.751
213,Africa,834,United Republic of Tanzania,23558,Songea,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-10.68333,35.65,1950,0.719
214,Africa,834,United Republic of Tanzania,22903,Zanzibar,"Censuses of 1957, 1967, 1978, 1988, 2002 and 2012.",City Proper,-6.16394,39.19793,1950,53.53
215,Africa,894,Zambia,23274,Kitwe,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.8166667,28.2,1950,45.887
216,Africa,894,Zambia,23277,Lusaka,"Censuses of 1950, 1963, 1969, 1980, 1990, 2000 and 2010.",Urban Agglomeration,-15.413374,28.277148,1950,31.169
217,Africa,894,Zambia,23279,Ndola,"Censuses of 1963, 1969, 1980, 1990, 2000 and 2010.",City Proper,-12.95867,28.63659,1950,30.621
218,Africa,716,Zimbabwe,22510,Bulawayo,"Censuses of 1951, 1956, 1962, 1973, 1982, 1992, 2002 and 2012; Estimates for 1969 and 1972.",City Proper,-20.15,28.58333,1950,91.635
219,Africa,716,Zimbabwe,22511,Chitungwiza,"Censuses of 1982, 1992, 2002 and 2012.",City Proper,-18.01274,31.07555,1950,38.645
220,Africa,716,Zimbabwe,22513,Harare,"Censuses of 1951, 1956, 1969, 1982, 1992, 2002 and 2012; Estimates for 1972 and 1973.",City Proper,-17.82935,31.05389,1950,142.652
221,Africa,12,Algeria,20009,Annaba,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.9,7.76667,1951,102.878
222,Africa,12,Algeria,20011,Batna,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2011.",City Proper,35.55597,6.17414,1951,14.306
223,Africa,12,Algeria,20015,Blida,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.480781,2.831943,1951,36.092
224,Africa,12,Algeria,20006,El Djazaïr  (Algiers),"Censuses of 1954, 1960, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.7525,3.04197,1951,533.74
225,Africa,12,Algeria,20020,El Djelfa,"Censuses of 1977, 1987, 1998 and 2008.",Urban Agglomeration,34.67279,3.263,1951,11.061
226,Africa,12,Algeria,20019,Qacentina,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,36.354921,6.607293,1951,93.924
227,Africa,12,Algeria,20037,Sétif,"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",City Proper,36.19112,5.41373,1951,43.327
228,Africa,12,Algeria,20035,Wahran (Oran),"Censuses of 1954, 1966, 1977, 1987, 1998 and 2008.",Urban Agglomeration,35.69111,-0.64167,1951,272.335
229,Africa,24,Angola,895000001,Benguela,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983; UN Estimate for 1993.",Urban Agglomeration,-12.576,13.405,1951,15.042
230,Africa,24,Angola,204043,Cabinda,"Censuses of 1960, 1970 and 2014; UN Estimate for 1993.",Urban Agglomeration,-5.55,12.2,1951,4.71
231,Africa,24,Angola,895000011,Cuito,Censuses of 1970 and 2014; Estimate for 1950.,City Proper,-12.383,16.933,1951,8.97
232,Africa,24,Angola,20050,Huambo,"Censuses of 1960, 1970 and 2014; Estimates for 1950, 1983 and 1993.",Urban Agglomeration,-12.77611,15.73917,1951,16.721
233,Africa,24,Angola,895000000,Lobito,"Censuses of 1960, 1970 and 2014; Estimates for 1950 and 1983.",Urban Agglomeration,-12.364,13.536,1951,24.801
234,Africa,24,Angola,20049,Luanda,"Censuses of 1960, 1970, 1983 and 2014; Estimates for 1950, 1993 and 2018.",Urban Agglomeration,-8.83682,13.23432,1951,144.939
235,Africa,24,Angola,204044,Lubango,"Censuses of 1960, 1970 and 2014; Estimate for 1950; UN Estimate for 1993.",Urban Agglomeration,-14.91717,13.4925,1951,11.846
236,Africa,24,Angola,895000004,Malanje,"Censuses of 1960, 1970 and 2014; Estimate for 1950.",Urban Agglomeration,-9.54,16.341,1951,9.834
237,Africa,24,Angola,895000012,Uige,"Censuses of 1960, 1970 and 2014.",City Proper,-7.1069,15.4406,1951,3.414
238,Africa,204,Benin,204024,Abomey-Calavi,"Censuses of 1979, 1992, 2002 and 2013.",Urban Agglomeration,6.44852,2.35566,1951,12.51
239,Africa,204,Benin,20888,Cotonou,"Censuses of 1979, 1992, 2002 and 2013; Estimates for 1951, 1956 and 1965; Sample Survey of 1961.",City Proper,6.36536,2.41833,1951,20.3
240,Africa,204,Benin,20889,Djougou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",Urban Agglomeration,9.70853,1.66598,1951,2.682
241,Africa,204,Benin,20890,Parakou,"Censuses of 1979, 1992, 2002 and 2013; Sample Survey of 1961.",City Proper,9.33716,2.63031,1951,6.051
242,Africa,854,Burkina Faso,23191,Bobo-Dioulasso,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015.",City Proper,11.17715,-4.2979,1951,38
243,Africa,854,Burkina Faso,23192,Ouagadougou,"Censuses of 1951, 1960, 1975, 1985, 1996 and 2006; Estimate for 2015; Sample Survey of 1968.",City Proper,12.36423,-1.53834,1951,37.3
244,Africa,108,Burundi,20340,Bujumbura,"Censuses of 1979, 1990 and 2008; Estimates for 1970 and 2003; Register of 1950; Sample Survey of 1965.",City Proper,-3.3822,29.3644,1951,20.565
245,Africa,120,Cameroon,20360,Bafoussam,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.47366,10.41786,1951,10.988
246,Africa,120,Cameroon,20361,Bamenda,"Censuses of 1976, 1987 and 2005; Estimates for 1965 and 1970.",City Proper,5.95266,10.15824,1951,9.878
247,Africa,120,Cameroon,20362,Douala,"Censuses of 1955, 1976, 1987 and 2005; Sample Survey of 1964.",Urban Agglomeration,4.04827,9.70428,1951,98.804
248,Africa,120,Cameroon,20363,Garoua,"Censuses of 1976 and 1987; Estimates for 1965, 1970 and 2005.",City Proper,9.3,13.4,1951,7.796
249,Africa,120,Cameroon,204222,Loum,Censuses of 1976 and 1987.,City Proper,4.7182,9.7351,1951,5.132
250,Africa,120,Cameroon,204228,Mbouda,Censuses of 1976 and 1987; Estimates for 1965 and 1970.,City Proper,5.62578,10.25517,1951,4.797
251,Africa,120,Cameroon,20365,Yaoundé,"Censuses of 1957, 1976, 1987 and 2005; Estimate for 1969; Sample Survey of 1962 and 1964.",Urban Agglomeration,3.86667,11.51667,1951,34.514
252,Africa,140,Central African Republic,20410,Bangui,"Censuses of 1955, 1964, 1975, 1988 and 2003; Estimate for 1966; Sample Survey of 1960.",Urban Agglomeration,4.36122,18.55496,1951,46.763
253,Africa,148,Chad,20420,N'Djaména,"Censuses of 1962, 1993 and 2009; Estimates for 1972 and 1978; Sample Survey of 1964.",City Proper,12.10672,15.0444,1951,27.365
254,Africa,178,Congo,20848,Brazzaville,"Censuses of 1955, 1961, 1974, 1984, 1996 and 2007; Estimate for 1950.",City Proper,-4.26583,15.28318,1951,84.976
255,Africa,178,Congo,20849,Pointe-Noire,"Censuses of 1958, 1974, 1984, 1996 and 2007; Sample Survey of 1962.",City Proper,-4.77609,11.86352,1951,18.981
256,Africa,384,Côte d'Ivoire,21602,Abidjan,"Censuses of 1950, 1955, 1975, 1988, 1998 and 2014; Sample Survey of 1963 and 1978.",City Proper,5.345339,-4.026789,1951,74.119
257,Africa,384,Côte d'Ivoire,21603,Bouake,"Censuses of 1958, 1975, 1988, 1998 and 2014; Estimate for 1965; Register of 1955; Sample Survey of 1961.",City Proper,7.69385,-5.03031,1951,33.019
258,Africa,180,Democratic Republic of the Congo,20850,Bukavu,"Census of 1984; Estimates for 1950, 1956, 1970 and 2004.",City Proper,-2.50833,28.86083,1951,18.145
259,Africa,180,Democratic Republic of the Congo,205455,Bunia,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,1.566666667,30.25,1951,6.718
260,Africa,180,Democratic Republic of the Congo,205453,Goma,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-1.679166667,29.22277778,1951,5.733
261,Africa,180,Democratic Republic of the Congo,205460,Kabinda,Census of 1984; Estimate for 2004.,City Proper,-6.13791,24.48179,1951,1.679
262,Africa,180,Democratic Republic of the Congo,20851,Kananga,Censuses of 1956 and 1984; Estimate for 2004.,City Proper,-5.89624,22.41659,1951,30.567
263,Africa,180,Democratic Republic of the Congo,20852,Kikwit,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-5.04098,18.81619,1951,5.89
264,Africa,180,Democratic Republic of the Congo,20853,Kinshasa,Census of 1984; Estimates for 1998 and 2004; Register of 1950 and 1958; Sample Survey of 1967.,Urban Agglomeration,-4.32758,15.31357,1951,217.426
265,Africa,180,Democratic Republic of the Congo,20854,Kisangani,"Census of 1984; Estimates for 1950, 1956, 1960, 1970 and 2004.",City Proper,0.51667,25.2,1951,41.96
266,Africa,180,Democratic Republic of the Congo,23555,Kolwezi,"Census of 1984; Estimates for 1959, 1970 and 2004.",City Proper,-10.71484,25.46674,1951,32.49
267,Africa,180,Democratic Republic of the Congo,20855,Likasi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1966, 1970 and 2004.",City Proper,-10.98139,26.73333,1951,51.204
268,Africa,180,Democratic Republic of the Congo,20856,Lubumbashi,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,-11.66089,27.47938,1951,107.323
269,Africa,180,Democratic Republic of the Congo,20857,Matadi,"Census of 1984; Estimates for 1950, 1955, 1960, 1970 and 2004.",City Proper,-5.8177,13.4717,1951,61.598
270,Africa,180,Democratic Republic of the Congo,20858,Mbandaka,"Censuses of 1956 and 1984; Estimates for 1950, 1960, 1970 and 2004.",City Proper,0.04865,18.26034,1951,19.616
271,Africa,180,Democratic Republic of the Congo,20859,Mbuji-Mayi,"Census of 1984; Estimates for 1960, 1970 and 2004.",City Proper,-6.15,23.6,1951,72.555
272,Africa,180,Democratic Republic of the Congo,204243,Tshikapa,Censuses of 1970 and 1984; Estimate for 2004.,City Proper,-6.41621,20.79995,1951,8.83
273,Africa,180,Democratic Republic of the Congo,205454,Uvira,Census of 1984; Estimates for 1970 and 2004.,City Proper,-3.39534,29.13779,1951,1.958
274,Africa,262,Djibouti,21005,Djibouti,"Censuses of 1960, 1983 and 2009; Estimates for 1957 and 1970; Sample Survey of 1991.",Urban Agglomeration,11.58767,43.14468,1951,21.394
275,Africa,818,Egypt,22814,Al-Fayyum,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.30995,30.8418,1951,65.954
276,Africa,818,Egypt,22804,Al-Iskandariyah (Alexandria),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.192471,29.904596,1951,1076.695
277,Africa,818,Egypt,22815,Al-Ismailiyah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.60427,32.27225,1951,80.764
278,Africa,818,Egypt,22806,Al-Mahallah al-Kubra,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.9745,31.16499,1951,132.7
279,Africa,818,Egypt,22819,Al-Mansurah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.03637,31.38069,1951,115.493
280,Africa,818,Egypt,22812,Al-Qahirah (Cairo),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",Metropolitan area,30.039173,31.239411,1951,2592.477
281,Africa,818,Egypt,22827,As-Suways,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.968133,32.547497,1951,131.349
282,Africa,818,Egypt,22808,Aswan,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,24.09343,32.90704,1951,35.386
283,Africa,818,Egypt,22807,Asyut,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,27.18096,31.18368,1951,100.555
284,Africa,818,Egypt,22829,Az-Zaqazig,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.5875,31.50194444,1951,93.411
285,Africa,818,Egypt,22823,Bur Sa'id,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.25654,32.28412,1951,196.78
286,Africa,818,Egypt,22816,Kafr-ad-Dawwar,"Censuses of 1976, 1986 and 1996.",City Proper,31.13385,30.12843,1951,25.367
287,Africa,818,Egypt,22828,Tanta,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.787176,30.999539,1951,152.662
288,Africa,226,Equatorial Guinea,20919,Bata,"Censuses of 1950, 1960, 1983, 1994, 2001 and 2015.",Urban Agglomeration,1.86391,9.76582,1951,11.678
289,Africa,232,Eritrea,20931,Asmara,"Census of 1984; Estimates for 1950, 1967, 1990, 1997, 2002 and 2006.",City Proper,15.33333,38.93333,1951,71.455
290,Africa,231,Ethiopia,20921,Addis Ababa,"Censuses of 1984, 1994 and 2007; Estimates for 1950, 1967 and 2017.",City Proper,9.02497,38.74689,1951,403.169
291,Africa,231,Ethiopia,20925,Dire Dawa,"Censuses of 1984, 1994 and 2007; Estimate for 2017.",City Proper,9.59306,41.86611,1951,19.104
292,Africa,231,Ethiopia,20926,Gondar,"Censuses of 1984, 1994 and 2007; Estimates for 1999, 2001, 2002 and 2017.",City Proper,12.6,37.46667,1951,28.792
293,Africa,231,Ethiopia,20929,Mekele,"Censuses of 1984, 1994 and 2007; Estimate for 2017; UN Estimate for 2015.",City Proper,13.49667,39.47528,1951,14.735
294,Africa,231,Ethiopia,20930,Nazret,"Censuses of 1984, 1994 and 2007; Estimate for 2013.",City Proper,8.540869,39.271569,1951,14.981
295,Africa,266,Gabon,21006,Libreville,"Censuses of 1958, 1961, 1969, 1993, 2003 and 2013; Estimates for 1967 and 1977; Register of 1951 and 1957; Sample Survey of 1964.",City Proper,0.3925,9.45365,1951,16.492
296,Africa,270,Gambia,21012,Banjul,"Censuses of 1951, 1963, 1973, 1983, 1993, 2003 and 2013; Estimate for 1967.",Urban Agglomeration,13.453099,-16.679433,1951,26.972
297,Africa,288,Ghana,21107,Accra,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,5.55602,-0.1969,1951,191.994
298,Africa,288,Ghana,21108,Kumasi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,6.68848,-1.62443,1951,107.85
299,Africa,288,Ghana,21109,Sekondi Takoradi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,4.934,-1.7137,1951,59.277
300,Africa,288,Ghana,21110,Tamale,"Censuses of 1960, 1970, 1984, 2000 and 2010.",City Proper,9.40078,-0.8393,1951,21.863
301,Africa,324,Guinea,21126,Conakry,"Censuses of 1951, 1960, 1983, 1996 and 2014; Estimate for 1972.",City Proper,9.571642,-13.647602,1951,35.6
302,Africa,624,Guinea-Bissau,22171,Bissau,"Censuses of 1950, 1960, 1979, 1991 and 2009.",City Proper,11.86357,-15.59767,1951,18.956
303,Africa,404,Kenya,21705,Eldoret,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,0.52036,35.26992,1951,9.818
304,Africa,404,Kenya,21706,Kisumu,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-0.10221,34.76171,1951,12.785
305,Africa,404,Kenya,21708,Mombasa,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-4.05466,39.66359,1951,99.03
